Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Permutation,diff_RMSE,diff_MAE
1218_x_S.en,combinatoric,LGBMRegressor,0.23623393515624047,0.13863655716819429,1.9472125141537169,2.335891575038721,0.29606482185482075,-0.20563634509112627,[0.41332491 0.39334902 0.41332491 ... 0.15866091 0.15864848 0.15866091],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,B_Biofilm_Volume,0.0,0.0
1218_x_S.en,combinatoric,LGBMRegressor,0.23623393515624047,0.13863655716819429,1.9472125141537169,2.335891575038721,0.29606482185482075,-0.20563634509112627,[0.41332491 0.39334902 0.41332491 ... 0.15866091 0.15864848 0.15866091],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,P_Biofilm_Height,0.0,0.0
1218_x_S.en,combinatoric,LGBMRegressor,0.23623393515624047,0.13863655716819429,1.9472125141537169,2.335891575038721,0.29606482185482075,-0.20563634509112627,[0.41332491 0.39334902 0.41332491 ... 0.15866091 0.15864848 0.15866091],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,P_Biofilm_Volume,0.0,0.0
1218_x_S.en,combinatoric,LGBMRegressor,0.23623393515624047,0.13863655716819429,1.9472125141537169,2.335891575038721,0.29606482185482075,-0.20563634509112627,[0.41332491 0.39334902 0.41332491 ... 0.15866091 0.15864848 0.15866091],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1218_x_S.en,combinatoric,LGBMRegressor,0.23623393515624047,0.13863655716819429,1.9472125141537169,2.335891575038721,0.29606482185482075,-0.20563634509112627,[0.41332491 0.39334902 0.41332491 ... 0.15866091 0.15864848 0.15866091],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,Modele,0.0,0.0
1219,combinatoric,LGBMRegressor,0.12926079997748657,0.15776154252515334,90042011803396.8,84.75253346946324,0.2003263171312594,0.3733340909392884,[0.51263206 0.51263206 0.51263206 ... 0.88024135 0.87985978 0.87985978],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,B_Biofilm_Roughness,0.0,0.0
1219,combinatoric,LGBMRegressor,0.12926079997748657,0.15776154252515334,90042011803396.8,84.75253346946324,0.2003263171312594,0.3733340909392884,[0.51263206 0.51263206 0.51263206 ... 0.88024135 0.87985978 0.87985978],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,B_Biofilm_SubstratumCoverage,0.0,0.0
1219,combinatoric,LGBMRegressor,0.12926079997748657,0.15776154252515334,90042011803396.8,84.75253346946324,0.2003263171312594,0.3733340909392884,[0.51263206 0.51263206 0.51263206 ... 0.88024135 0.87985978 0.87985978],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,B_Biofilm_Volume,0.0,0.0
1219,combinatoric,LGBMRegressor,0.12926079997748657,0.15776154252515334,90042011803396.8,84.75253346946324,0.2003263171312594,0.3733340909392884,[0.51263206 0.51263206 0.51263206 ... 0.88024135 0.87985978 0.87985978],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,P_Biofilm_Height,0.0,0.0
1219,combinatoric,LGBMRegressor,0.12926079997748657,0.15776154252515334,90042011803396.8,84.75253346946324,0.2003263171312594,0.3733340909392884,[0.51263206 0.51263206 0.51263206 ... 0.88024135 0.87985978 0.87985978],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,P_Biofilm_Volume,0.0,0.0
1219,combinatoric,LGBMRegressor,0.12926079997748657,0.15776154252515334,90042011803396.8,84.75253346946324,0.2003263171312594,0.3733340909392884,[0.51263206 0.51263206 0.51263206 ... 0.88024135 0.87985978 0.87985978],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,P_Biofilm_SubstratumCoverage,0.0,0.0
1219,combinatoric,LGBMRegressor,0.12926079997748657,0.15776154252515334,90042011803396.8,84.75253346946324,0.2003263171312594,0.3733340909392884,[0.51263206 0.51263206 0.51263206 ... 0.88024135 0.87985978 0.87985978],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,Modele,0.0,0.0
1219_x_E.ce,combinatoric,LGBMRegressor,0.15732627917812017,0.15860979338450878,0.42562983216637706,0.41996277231696283,0.20927527745081984,0.39206083968485494,[0.51997416 0.51997416 0.51997416 ... 0.91886798 0.91886798 0.91886798],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,B_Biofilm_Roughness,0.0,0.0
1219_x_E.ce,combinatoric,LGBMRegressor,0.15732627917812017,0.15860979338450878,0.42562983216637706,0.41996277231696283,0.20927527745081984,0.39206083968485494,[0.51997416 0.51997416 0.51997416 ... 0.91886798 0.91886798 0.91886798],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1219_x_E.ce,combinatoric,LGBMRegressor,0.15732627917812017,0.15860979338450878,0.42562983216637706,0.41996277231696283,0.20927527745081984,0.39206083968485494,[0.51997416 0.51997416 0.51997416 ... 0.91886798 0.91886798 0.91886798],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,B_Biofilm_Volume,0.0,0.0
1219_x_E.ce,combinatoric,LGBMRegressor,0.15732627917812017,0.15860979338450878,0.42562983216637706,0.41996277231696283,0.20927527745081984,0.39206083968485494,[0.51997416 0.51997416 0.51997416 ... 0.91886798 0.91886798 0.91886798],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,P_Biofilm_Height,0.0,0.0
1219_x_E.ce,combinatoric,LGBMRegressor,0.15732627917812017,0.15860979338450878,0.42562983216637706,0.41996277231696283,0.20927527745081984,0.39206083968485494,[0.51997416 0.51997416 0.51997416 ... 0.91886798 0.91886798 0.91886798],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,P_Biofilm_Volume,0.0,0.0
1219_x_E.ce,combinatoric,LGBMRegressor,0.15732627917812017,0.15860979338450878,0.42562983216637706,0.41996277231696283,0.20927527745081984,0.39206083968485494,[0.51997416 0.51997416 0.51997416 ... 0.91886798 0.91886798 0.91886798],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1219_x_E.ce,combinatoric,LGBMRegressor,0.15732627917812017,0.15860979338450878,0.42562983216637706,0.41996277231696283,0.20927527745081984,0.39206083968485494,[0.51997416 0.51997416 0.51997416 ... 0.91886798 0.91886798 0.91886798],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,Modele,0.0,0.0
1219_x_E.co,combinatoric,LGBMRegressor,0.17973963485452493,0.13891643198356227,0.5868911438771925,0.5648749483114086,0.2456630377759506,0.21093929029083003,[0.51522503 0.51522503 0.51522503 ... 0.88776187 0.88776187 0.88776187],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,B_Biofilm_Roughness,0.0,0.0
1219_x_E.co,combinatoric,LGBMRegressor,0.17973963485452493,0.13891643198356227,0.5868911438771925,0.5648749483114086,0.2456630377759506,0.21093929029083003,[0.51522503 0.51522503 0.51522503 ... 0.88776187 0.88776187 0.88776187],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1219_x_E.co,combinatoric,LGBMRegressor,0.17973963485452493,0.13891643198356227,0.5868911438771925,0.5648749483114086,0.2456630377759506,0.21093929029083003,[0.51522503 0.51522503 0.51522503 ... 0.88776187 0.88776187 0.88776187],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,B_Biofilm_Volume,0.0,0.0
1219_x_E.co,combinatoric,LGBMRegressor,0.17973963485452493,0.13891643198356227,0.5868911438771925,0.5648749483114086,0.2456630377759506,0.21093929029083003,[0.51522503 0.51522503 0.51522503 ... 0.88776187 0.88776187 0.88776187],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,P_Biofilm_Height,0.0,0.0
1219_x_E.co,combinatoric,LGBMRegressor,0.17973963485452493,0.13891643198356227,0.5868911438771925,0.5648749483114086,0.2456630377759506,0.21093929029083003,[0.51522503 0.51522503 0.51522503 ... 0.88776187 0.88776187 0.88776187],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,P_Biofilm_Volume,0.0,0.0
1219_x_E.co,combinatoric,LGBMRegressor,0.17973963485452493,0.13891643198356227,0.5868911438771925,0.5648749483114086,0.2456630377759506,0.21093929029083003,[0.51522503 0.51522503 0.51522503 ... 0.88776187 0.88776187 0.88776187],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1219_x_E.co,combinatoric,LGBMRegressor,0.17973963485452493,0.13891643198356227,0.5868911438771925,0.5648749483114086,0.2456630377759506,0.21093929029083003,[0.51522503 0.51522503 0.51522503 ... 0.88776187 0.88776187 0.88776187],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,Modele,0.0,0.0
1219_x_S.au,combinatoric,LGBMRegressor,0.08811963468689359,0.1596987274300335,0.15496396625009815,0.3403455226924657,0.12828008953919307,0.4630858210519677,[0.91072915 0.9097842  0.91072915 ... 0.8486338  0.79648932 0.79565581],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,B_Biofilm_Roughness,0.0,0.0
1219_x_S.au,combinatoric,LGBMRegressor,0.08811963468689359,0.1596987274300335,0.15496396625009815,0.3403455226924657,0.12828008953919307,0.4630858210519677,[0.91072915 0.9097842  0.91072915 ... 0.8486338  0.79648932 0.79565581],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,B_Biofilm_SubstratumCoverage,0.0,0.0
1219_x_S.au,combinatoric,LGBMRegressor,0.08811963468689359,0.1596987274300335,0.15496396625009815,0.3403455226924657,0.12828008953919307,0.4630858210519677,[0.91072915 0.9097842  0.91072915 ... 0.8486338  0.79648932 0.79565581],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,B_Biofilm_Volume,0.0,0.0
1219_x_S.au,combinatoric,LGBMRegressor,0.08811963468689359,0.1596987274300335,0.15496396625009815,0.3403455226924657,0.12828008953919307,0.4630858210519677,[0.91072915 0.9097842  0.91072915 ... 0.8486338  0.79648932 0.79565581],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,P_Biofilm_Height,0.0,0.0
1219_x_S.au,combinatoric,LGBMRegressor,0.08811963468689359,0.1596987274300335,0.15496396625009815,0.3403455226924657,0.12828008953919307,0.4630858210519677,[0.91072915 0.9097842  0.91072915 ... 0.8486338  0.79648932 0.79565581],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,P_Biofilm_Volume,0.0,0.0
1219_x_S.au,combinatoric,LGBMRegressor,0.08811963468689359,0.1596987274300335,0.15496396625009815,0.3403455226924657,0.12828008953919307,0.4630858210519677,[0.91072915 0.9097842  0.91072915 ... 0.8486338  0.79648932 0.79565581],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,P_Biofilm_SubstratumCoverage,0.0,0.0
1219_x_S.au,combinatoric,LGBMRegressor,0.08811963468689359,0.1596987274300335,0.15496396625009815,0.3403455226924657,0.12828008953919307,0.4630858210519677,[0.91072915 0.9097842  0.91072915 ... 0.8486338  0.79648932 0.79565581],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,Modele,0.0,0.0
1219_x_S.en,combinatoric,LGBMRegressor,0.24843411620410571,0.13058375890933638,453903246630256.0,129.3547687997097,0.3502932254455774,-1.4539603945599802,[0.41193517 0.40161924 0.41193517 ... 0.80666325 0.72004299 0.71852381],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,B_Biofilm_Roughness,0.0,0.0
1219_x_S.en,combinatoric,LGBMRegressor,0.24843411620410571,0.13058375890933638,453903246630256.0,129.3547687997097,0.3502932254455774,-1.4539603945599802,[0.41193517 0.40161924 0.41193517 ... 0.80666325 0.72004299 0.71852381],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1219_x_S.en,combinatoric,LGBMRegressor,0.24843411620410571,0.13058375890933638,453903246630256.0,129.3547687997097,0.3502932254455774,-1.4539603945599802,[0.41193517 0.40161924 0.41193517 ... 0.80666325 0.72004299 0.71852381],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,B_Biofilm_Volume,0.0,0.0
1219_x_S.en,combinatoric,LGBMRegressor,0.24843411620410571,0.13058375890933638,453903246630256.0,129.3547687997097,0.3502932254455774,-1.4539603945599802,[0.41193517 0.40161924 0.41193517 ... 0.80666325 0.72004299 0.71852381],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,P_Biofilm_Height,0.0,0.0
1219_x_S.en,combinatoric,LGBMRegressor,0.24843411620410571,0.13058375890933638,453903246630256.0,129.3547687997097,0.3502932254455774,-1.4539603945599802,[0.41193517 0.40161924 0.41193517 ... 0.80666325 0.72004299 0.71852381],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,P_Biofilm_Volume,0.0,0.0
1219_x_S.en,combinatoric,LGBMRegressor,0.24843411620410571,0.13058375890933638,453903246630256.0,129.3547687997097,0.3502932254455774,-1.4539603945599802,[0.41193517 0.40161924 0.41193517 ... 0.80666325 0.72004299 0.71852381],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1219_x_S.en,combinatoric,LGBMRegressor,0.24843411620410571,0.13058375890933638,453903246630256.0,129.3547687997097,0.3502932254455774,-1.4539603945599802,[0.41193517 0.40161924 0.41193517 ... 0.80666325 0.72004299 0.71852381],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,Modele,0.0,0.0
1234,combinatoric,LGBMRegressor,0.23024205905792866,0.19310292976110952,82204009621523.02,112.0788372634142,0.3361443821660305,-0.408829208857328,[0.70277929 0.68334758 0.69160927 ... 0.52134914 0.5110301  0.5110301 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,B_Biofilm_Roughness,0.0,0.0
1234,combinatoric,LGBMRegressor,0.23024205905792866,0.19310292976110952,82204009621523.02,112.0788372634142,0.3361443821660305,-0.408829208857328,[0.70277929 0.68334758 0.69160927 ... 0.52134914 0.5110301  0.5110301 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,B_Biofilm_SubstratumCoverage,0.0,0.0
1234,combinatoric,LGBMRegressor,0.23024205905792866,0.19310292976110952,82204009621523.02,112.0788372634142,0.3361443821660305,-0.408829208857328,[0.70277929 0.68334758 0.69160927 ... 0.52134914 0.5110301  0.5110301 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,B_Biofilm_Volume,0.0,0.0
1234,combinatoric,LGBMRegressor,0.23024205905792866,0.19310292976110952,82204009621523.02,112.0788372634142,0.3361443821660305,-0.408829208857328,[0.70277929 0.68334758 0.69160927 ... 0.52134914 0.5110301  0.5110301 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,P_Biofilm_Height,0.0,0.0
1234,combinatoric,LGBMRegressor,0.23024205905792866,0.19310292976110952,82204009621523.02,112.0788372634142,0.3361443821660305,-0.408829208857328,[0.70277929 0.68334758 0.69160927 ... 0.52134914 0.5110301  0.5110301 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,P_Biofilm_Volume,0.0,0.0
1234,combinatoric,LGBMRegressor,0.23024205905792866,0.19310292976110952,82204009621523.02,112.0788372634142,0.3361443821660305,-0.408829208857328,[0.70277929 0.68334758 0.69160927 ... 0.52134914 0.5110301  0.5110301 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,P_Biofilm_SubstratumCoverage,0.0,0.0
1234,combinatoric,LGBMRegressor,0.23024205905792866,0.19310292976110952,82204009621523.02,112.0788372634142,0.3361443821660305,-0.408829208857328,[0.70277929 0.68334758 0.69160927 ... 0.52134914 0.5110301  0.5110301 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,Modele,0.0,0.0
1234_x_E.ce,combinatoric,LGBMRegressor,0.14767562787899227,0.09564883345388335,0.2813646950169288,0.25768423937965573,0.20084676491099834,-0.13758272620816214,[0.74133287 0.71419654 0.71419654 ... 0.86896526 0.86896526 0.86896526],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,B_Biofilm_Roughness,0.0,0.0
1234_x_E.ce,combinatoric,LGBMRegressor,0.14767562787899227,0.09564883345388335,0.2813646950169288,0.25768423937965573,0.20084676491099834,-0.13758272620816214,[0.74133287 0.71419654 0.71419654 ... 0.86896526 0.86896526 0.86896526],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1234_x_E.ce,combinatoric,LGBMRegressor,0.14767562787899227,0.09564883345388335,0.2813646950169288,0.25768423937965573,0.20084676491099834,-0.13758272620816214,[0.74133287 0.71419654 0.71419654 ... 0.86896526 0.86896526 0.86896526],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,B_Biofilm_Volume,0.0,0.0
1234_x_E.ce,combinatoric,LGBMRegressor,0.14767562787899227,0.09564883345388335,0.2813646950169288,0.25768423937965573,0.20084676491099834,-0.13758272620816214,[0.74133287 0.71419654 0.71419654 ... 0.86896526 0.86896526 0.86896526],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,P_Biofilm_Height,0.0,0.0
1234_x_E.ce,combinatoric,LGBMRegressor,0.14767562787899227,0.09564883345388335,0.2813646950169288,0.25768423937965573,0.20084676491099834,-0.13758272620816214,[0.74133287 0.71419654 0.71419654 ... 0.86896526 0.86896526 0.86896526],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,P_Biofilm_Volume,0.0,0.0
1234_x_E.ce,combinatoric,LGBMRegressor,0.14767562787899227,0.09564883345388335,0.2813646950169288,0.25768423937965573,0.20084676491099834,-0.13758272620816214,[0.74133287 0.71419654 0.71419654 ... 0.86896526 0.86896526 0.86896526],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1234_x_E.ce,combinatoric,LGBMRegressor,0.14767562787899227,0.09564883345388335,0.2813646950169288,0.25768423937965573,0.20084676491099834,-0.13758272620816214,[0.74133287 0.71419654 0.71419654 ... 0.86896526 0.86896526 0.86896526],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,Modele,0.0,0.0
1234_x_E.co,combinatoric,LGBMRegressor,0.2976913237829203,0.13665691927413248,1.5881831213326438,1.7469380487830595,0.39340182876952867,-0.8347255706396302,[0.67454018 0.68820743 0.6746789  ... 0.88302173 0.88316045 0.88316045],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,B_Biofilm_Roughness,0.0,0.0
1234_x_E.co,combinatoric,LGBMRegressor,0.2976913237829203,0.13665691927413248,1.5881831213326438,1.7469380487830595,0.39340182876952867,-0.8347255706396302,[0.67454018 0.68820743 0.6746789  ... 0.88302173 0.88316045 0.88316045],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1234_x_E.co,combinatoric,LGBMRegressor,0.2976913237829203,0.13665691927413248,1.5881831213326438,1.7469380487830595,0.39340182876952867,-0.8347255706396302,[0.67454018 0.68820743 0.6746789  ... 0.88302173 0.88316045 0.88316045],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,B_Biofilm_Volume,0.0,0.0
1234_x_E.co,combinatoric,LGBMRegressor,0.2976913237829203,0.13665691927413248,1.5881831213326438,1.7469380487830595,0.39340182876952867,-0.8347255706396302,[0.67454018 0.68820743 0.6746789  ... 0.88302173 0.88316045 0.88316045],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,P_Biofilm_Height,0.0,0.0
1234_x_E.co,combinatoric,LGBMRegressor,0.2976913237829203,0.13665691927413248,1.5881831213326438,1.7469380487830595,0.39340182876952867,-0.8347255706396302,[0.67454018 0.68820743 0.6746789  ... 0.88302173 0.88316045 0.88316045],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,P_Biofilm_Volume,0.0,0.0
1234_x_E.co,combinatoric,LGBMRegressor,0.2976913237829203,0.13665691927413248,1.5881831213326438,1.7469380487830595,0.39340182876952867,-0.8347255706396302,[0.67454018 0.68820743 0.6746789  ... 0.88302173 0.88316045 0.88316045],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
